job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description
Telecommunications Foreman,27988,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/27988?lang=en-us,medstar,High School diploma or GED,False,2025-08-21 22:36:20,"A Telecom Foreman is responsible for safely managing production teams at M.C Dean's manufacturing facility, Modular Mission Critical (MMC) in Ruther Glen, VA. The position requires attention to detail to ensure projects receive Quality products that are in compliance with the drawings while maintaining production schedules and budgets. As a Foreman you should have the work experience installing equipment which involves using hand tools and power tools, an understanding of Telecom Systems, blueprints and knowledge of codes and standards."
Saw Operator,14098,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14098?lang=en-us,medstar,High school diploma or G.E.D. Certificate; 1+ years of experience using a band saw,False,2025-08-21 22:36:27,"Ensures the safe operation of an automatic vertical band saw. Cuts steel stock to correct length and measurements. Required to read and interpret basic blue prints, maintain proper inventory levels of materials, unload raw materials from semi-trucks and store material. Uses iron working for punching as appropriate. Maintains equipment and ensures work area is clean and safe at all times. Operates forklift. Knowledge of trade tools, equipment, materials, tape measure, methods and techniques used in safe band saw operation."
Project Administrator 1,14619,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14619?lang=en-us,medstar,Bachelor's degree,False,2025-08-21 22:36:44,"Work and collaborate with Program Management personnel on matters of business and contractual nature. Ensure compliance with contract requirements and perform all other position related duties as assigned. Maintain proposal, project and contractual documentation including contract repositories. Perform responsibilities as focal point for ongoing issue resolution. Responsible for the administration of commercial and U.S. Federal contracts based on project milestones, to include responsibility for tracking and documenting change orders."
Drywall Installer,14082,Ruther Glen,VA,NA,NA,https://careers.mcdean.com/jobs/14082?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 22:36:53,"Drywall Hanger, taper and metal stud framer to join our team in Caroline County, VA. Must have experience in the following: Drywall, metal stud framing, painting, doors, flooring, eye for detail, leading, organizational skills, pre-planning, reading blueprints, creating and reading shop drawings, etc. The candidate should have Commercial and Industrial Experience, ability to work at a rapid pace, read blueprints and schematics. Also need strong troubleshooting and critical thinking skills with excellent written and verbal communication skills."
Project Leader 2,27475,Caroline County,Virginia,"$500,000 to $10",NA,https://careers.mcdean.com/jobs/27475?lang=en-us,medstar,Master's degree in engineering with 7+ years of experience or Bachelor’s degree in engineering with 10+ years of experience,False,2025-08-21 22:37:04,"We are seeking a skilled and motivated Project Leader to join our Automation Systems Division. In this role, you will be responsible for overseeing and managing the successful execution of projects for our clients. The ideal candidate will have a strong background in project management, a deep understanding of automation systems, and excellent leadership skills. Your work will drive sustainability, efficiency, and digital transformation and contribute to a legacy of excellence. We work on diverse sectors like power, transportation, and data centers, supported by a culture recognized for safety and innovation."
Rigger 1,28020,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28020?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 22:37:12,"As a Rigger, you will be required to prepare the materials before loading, set up the rigging equipment, operate heavy equipment machinery, and dismantle the rigging after the job. You will also be required to communicate with the rigging team and ensure compliance with state health and safety regulations. A skilled Rigger is meticulous with construction and always aware of safety on the construction site. Inspecting and preparing loads that need to be moved, setting, aligning, and leveling heavy equipment machinery, selecting the appropriate rigging gear."
Control Technician 2,14796,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14796?lang=en-us,medstar,High School degree,False,2025-08-21 22:37:21,"The Control Technician 2 is responsible for the fabrication of control panels, field installation and commissioning procedures associated with control panels and field instrumentation, troubleshooting & calibration of field instruments, equipment, and control panels, testing and analysis, documentation, and updating drawings of finished control panels. Responsible for following verbal instructions and reading instructions such as work orders, diagrams, and wire lists to determine materials needed and sequence of assembly. Responsible for performing sheet metal works, punching holes, wiring, painting, and welding. This role also includes providing on-the-job training to new employees."
Crane Operator,26909,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/26909?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 22:37:30,"We are looking for an experienced, detail-oriented Crane Operator who will operate various types of cranes to lift material, objects or personnel into place. The candidate will also be required to unload crane accessories from trailers or support vehicles, perform daily and monthly equipment inspections, and work long hours with frequent sitting, standing, moving, and climbing. The ideal candidate will be involved in all scopes of modular delivery."
"Project Engineer, Staff",28409,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28409?lang=en-us,medstar,Bachelor of Science degree in Engineering (preferably from an ABET accredited program) or Masters in Engineering,False,2025-08-21 22:37:38,"Provides technical & administrative information to others working on a project to ensure that the work complies with all general engineering standards, codes, specifications, and design instruction; trouble-shoots engineering related installation problems. Develops solutions to a variety of problems of moderate scope and complexity. Responsibilities include planning and executing project completion and punch list, preparing specifications for purchase of materials and equipment."
Designer Staff,28026,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28026?lang=en-us,medstar,"8+ years of commercial electrical field experience, commercial electrical field experience, experience as a Designer using AutoCAD or Micro station with a high school diploma or GED or 6+ years of experience with an associate degree or 2+ years of experience with a bachelor’s degree",False,2025-08-21 22:37:46,"Designer Staff (Modeler) works as part of a team responsible for developing a comprehensive, functionally, and dimensionally accurate physical layout of electrical, communications, and other systems based on the engineering design, specifications, and materials and equipment submittals to meet the project needs and M.C. Dean's constructability objectives."
Control Engineer 4,27404,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/27404?lang=en-us,medstar,"Master's degree in electrical engineering, automation engineering, or a related field 5 - 7 years of experience or Bachelor’s degree in electrical engineering, automation engineering, or a related field with 7 - 9 years of experience",False,2025-08-21 22:37:55,"Your role will revolve around crafting innovative solutions for real-time grid management, including SCADA, EMS, ADMS, and DERMS systems. You thrive on pushing boundaries, constantly seeking opportunities to leverage artificial intelligence and automation for transformative outcomes. Recognizing the importance of collaboration, you'll engage closely with clients and teams, driving innovation through co-location and partnership at client sites. At M.C. Dean, you'll lead the charge in shaping the future of grid management, driving progress, and delivering unparalleled solutions."
Recruiter 2,28323,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28323?lang=en-us,medstar,"An undergraduate degree in human resources, business and/or a related discipline",False,2025-08-21 22:38:04,"The Office Recruiter will operate as an individual contributor, responsible for recruiting personnel. They will be responsible for sourcing, evaluating and placing personnel in domestic and international locations. This resource will serve as a high performing, highly skilled resource who has a successful track record of sourcing high quality candidates, executing on the end-to-end talent acquisition process."
Tech Specialist 4,27776,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/27776?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 22:38:19,"The Technology Specialist 4 independently develops and implements configurations, automation tools, and scripts for IT and OT systems. This role is responsible for managing a wide range of system components across multiple interconnected systems, ensuring proper functionality, performance, and security. The Technology Specialist 4 provides technical leadership and supervises others as required."
Electrical Apprentice,14348,Ruther Glen,Virginia,NA,NA,https://careers.mcdean.com/jobs/14348?lang=en-us,medstar,High School diploma or GED,False,2025-08-21 22:38:30,"An Electrician Apprentice assists in the installation of electrical equipment in accordance with all applicable plans, specifications, codes and industry standards. You will assist with: Assembling, installing, testing, and maintaining electrical or electronic wiring, conduit, cable, equipment, components and devices associated with electrical equipment, following blueprints of electrical layouts and building plans. Installing and mounting electronic controls, device, panels, sensors, and components. Performing interlock wiring as required. Testing electrical systems and continuity of circuits in electrical wiring, equipment, and fixtures, using testing devices."
Crane Operator,14038,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14038?lang=en-us,medstar,High school diploma,False,2025-08-21 22:38:38,"Crane Operator is responsible for operating a mobile crane to lift, move, position, and reposition loads. The Operator will be required to unload crane accessories from trailers or support vehicles. The Operator receives direction from riggers and/or site supervision via verbal or hand signals to determine required load movement. The Operator will be required to perform pre- and post-trip inspections along with daily and monthly equipment inspections."
Control Engineer 2,14792,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14792?lang=en-us,medstar,"Master's degree in electrical engineering, automation engineering, or a related field 0 - 2 years of experience or Bachelor’s degree in electrical engineering, automation engineering, or a related field with 2 - 4 years of experience",False,2025-08-21 22:38:46,"Control Engineers are responsible for designing, developing, installing, and maintaining equipment used to monitor and control systems, machinery, and processes. Control Engineers work in various applications including industrial controls, cybersecurity, building automation, water / wastewater, power controls and protection, energy management, and transportation systems. They're technical experts in areas such as advanced process control, instrumentation, distributed control systems, PLCs, and SCADA systems. Control engineers use these skills to design and implement solutions to solve our customer's most complex needs."
Welder 1,28019,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28019?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 22:38:56,"The Fabrication Welding Technician is responsible for a variety or welding duties, including performing multiple welding processes, including fusion welding, on both, ferrous and non-ferrous metals, layout and fabrication of precision weldments from blueprints utilizing industry standard fabrication methods. The position is physically demanding and requires working in a fabrication shop environment with exposure to loud noises and changing temperatures. The position requires working in a fast - paced, high volume and quality-controlled fabrication shop. Must wear an M.C. Dean hard hat and safety glasses at all times while on the job site. Must use special safety devices, tools, equipment and protective clothing (flame retardant)."
Commissioning Technician 1,27152,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/27152?lang=en-us,medstar,High school diploma with two years of experience,False,2025-08-21 22:39:06,"The Electrical Commissioning Technician 1 assists in basic testing, maintenance, and installation of electrical equipment under close supervision. This entry-level role involves supporting more experienced technicians while gaining foundational knowledge and skills necessary for progression. As an employee at M.C. Dean, you will join forces with more than 5,800 professionals who engineer and deploy automated, secure and resilient power and technology systems; and deliver the management platforms essential for long-term system sustainability. Relocates a 12 foot stepladder without assistance. Works at various heights up to 60 feet and can climb and maintain balance on scaffolds, aerial lifts, catwalks and all types of ladders."
Rigger 1,26907,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/26907?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 22:39:14,"Qualified Riggers are asked to set up and repair rigging for the movement of heavy equipment. As a Rigger, you will be required to prepare the materials before loading, set up the rigging equipment, operate heavy equipment machinery, and dismantle the rigging after the job. You will also be required to communicate with the rigging team and ensure compliance with state health and safety regulations."
Control Technician 3,14797,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14797?lang=en-us,medstar,High School degree,False,2025-08-21 22:39:22,"The Control Technician 3 is responsible for the fabrication of control panels, field installation and commissioning procedures associated with control panels and field instrumentation, troubleshooting & calibration of field instruments, equipment, and control panels, testing and analysis, documentation and updating drawings of finished control panels. Care of all M.C. Dean, Inc. provided shop tools, meters, and other associated equipment. Responsible for following verbal instructions and reading instructions such as work orders, diagrams, and wire lists to determine materials needed and sequence of assembly."
Crane Operator,28021,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28021?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 22:39:29,"Experienced, detail-oriented Crane Operator needed to operate various types of cranes to lift material, objects or personnel into place and drive cranes to work site. This individual will also direct activities of oilers, truck drivers or helpers in setting up and knocking down the equipment and may operate cranes according to signals from the oiler or helper. The ideal candidate will be involved in all scopes of modular delivery."
Electrical Test Technician 3,27402,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/27402?lang=en-us,medstar,High School Diploma/GED,False,2025-08-21 22:39:38,"M.C. Dean** is Building Intelligence®. We design, build, operate, and maintain cyber-physical solutions for the nation’s most recognizable mission critical facilities, secure environments, complex infrastructure, and global enterprises. The Senior Electrical Test Technician 3 works independently on small to medium sized projects or as part of a larger, more complex project. The Senior Electrical Test Technician is responsible for the overall administration, organization, and implementation of the project."
Laborer,14089,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14089?lang=en-us,medstar,High school degree or the equivalent,False,2025-08-21 22:39:54,"A laborer assists the electricians with manual labor tasks. The incumbent is responsible for erecting and disassembling scaffolding, shoring, braces,and other temporary structures. Loading and unloading trucks and distributing electrical materials, machinery, and tools to the appropriate job site locations. Hauling and hoisting materials. Digging ditches, moving materials, and cleaning job site as the project progresses in order to assist electricians."
Design Technician 2,28024,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28024?lang=en-us,medstar,High School Diploma,False,2025-08-21 22:40:01,The Design Technician 2 is responsible for assisting experienced designers and project teams in preparing and coordinating project deliverables and assisting less experienced designers as required. Prepares project drawings. Uses CAD / BIM skills. Coordinates with document control personnel. Uses the electrical engineering web site to access department guides and standards. Utilizes Engineering Document Management System (EDMS) to access all project documents.
Electrical Apprentice - MMC,14872,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14872?lang=en-us,medstar,High School diploma or GED,False,2025-08-21 22:40:08,"An Electrician Apprentice assists in the installation of electrical equipment in accordance with all applicable plans, specifications, codes and industry standards. Job requirements include assembling, installing, testing, and maintaining electrical or electronic wiring, conduit, cable, equipment, components and devices associated with electrical equipment, following blueprints of electrical layouts and building plans. The role also includes installing and mounting electronic controls, device, panels, sensors, and components and testing electrical systems and continuity of circuits in electrical wiring, equipment, and fixtures, using testing devices."
Designer Senior,28031,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28031?lang=en-us,medstar,High school diploma,False,2025-08-21 22:40:16,"Designer Senior works as part of a team responsible for developing a comprehensive, functionally, and dimensionally accurate physical layout of electrical, communications, and other systems based on the engineering design, specifications, and materials and equipment submittals to meet the project needs and M.C. Dean's constructability objectives. Work under general supervision as part of the project VDC team. Review construction documents, specifications, BIM execution plan, project-specific design plan, and other documents to identify modeling requirements."
Electrical Commissioning Specialist 2,27449,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/27449?lang=en-us,medstar,High School diploma,False,2025-08-21 22:40:27,"M.C. Dean is Building Intelligence®. We design, build, operate, and maintain cyber-physical solutions for the nation’s most recognizable mission critical facilities, secure environments, complex infrastructure, and global enterprises. The company’s capabilities include electrical, electronic security, telecommunications, life safety, automation and controls, audio visual, and IT systems. Responsible for performing test analysis and inspections of breakers, relays, transformers and other equipment. In this role or as a Field Service Technician you will lead and perform inspection, testing, troubleshooting, maintenance, repair, and start-up of low and medium voltage electrical distribution equipment, including breakers, transformers, switches, switchgear, relays, and motor control centers, as well as other electrical apparatus both in the field and in a shop environment. An understanding of sophisticated electrical distribution systems as well as the use of complex electrical test equipment is required. You will contribute to a safe working environment for co-workers and customers and help ensure the overall success of projects. Local, regional, and national travel is required, ability to travel internationally is preferred."
"Project Engineer, Associate",28408,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28408?lang=en-us,medstar,Bachelor of Science degree in Engineering,False,2025-08-21 22:40:35,"Provides technical & administrative information to others working on a project to ensure that the work complies with all basic engineering standards, codes, specifications, and design instruction; trouble-shoots engineering related installation problems. Works closely supervised and solves problems of limited scope and complexity."
Deputy Project Leader,14813,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14813?lang=en-us,medstar,Master's degree in engineering with 3 - 5 years of experience or Bachelor’s degree in engineering with 5 - 7 years of experience,False,2025-08-21 22:40:42,"Deputy Project Leader - Caroline County, Virginia at M.C. Dean. The role involves providing support to the Project Leader in overseeing and managing the successful execution of automation systems projects for our clients in various applications including industrial controls, water/wastewater, power controls and protection, cybersecurity, energy management, building automation, and transportation systems. The ideal candidate will have a strong technical background in automation systems, excellent organizational skills, and a desire to grow in a project leadership role."
Electrical Test Technician 2,14327,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14327?lang=en-us,medstar,High School Diploma/GED,False,2025-08-21 22:40:49,"U.S. Electrical Testing specializes in electrical acceptance testing, maintenance testing, and commissioning services. In this role you will lead and perform inspection, testing, troubleshooting, maintenance, repair, and start-up of low and medium voltage electrical distribution equipment including other electrical apparatus. Local, regional, and national travel is required, ability to travel internationally is preferred."
Commissioning Field Engineer 3,14334,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14334?lang=en-us,medstar,HS diploma or GED OR associate degree or bachelor’s degree,False,2025-08-21 22:40:57,"The Commissioning Engineer team is responsible for performing final testing, startup, and commissioning of low and medium voltage electrical distribution equipment, including breakers, transformers, switches, switchgear, relays, and motor control centers, as well as other electrical apparatus both in the field and in a manufacturing environment. An understanding of sophisticated electrical distribution systems of complex electrical test equipment is required. You will contribute to a safe working environment for co-workers and customers and help ensure the overall success of projects."
Rigger 2,14083,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14083?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 22:41:06,"Qualified Riggers are asked to set up and repair rigging for the movement of heavy equipment. As a Rigger, you will be required to prepare the materials before loading, set up the rigging equipment, operate heavy equipment machinery, and dismantle the rigging after the job. You will also be required to communicate with the rigging team and ensure compliance with state health and safety regulations."
"Design Engineer, Senior",14970,"Caroline County , Virginia, Richmond, VA",Virginia,NA,NA,https://careers.mcdean.com/jobs/14970?lang=en-us,medstar,Bachelor of Science in an Engineering discipline,False,2025-08-21 22:41:22,"Design Engineer, Senior - Richmond, VA. In this role of Design Engineer, Senior as part of a multidisciplinary engineering and construction team, you will develop and integrate building power and lighting engineering deliverables for complex and challenging electrical construction projects in the mission critical, healthcare, industrial, transportation, pharmaceutical, federal, and fortune 500 sectors. These documents include drawings, specifications, product selection, installation sequence planning, and commissioning testing/commissioning scripts."
Electrical Test Technician 1,14326,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14326?lang=en-us,medstar,High School Diploma/GED,False,2025-08-21 22:41:29,"U.S. Electrical Testing specializes in electrical acceptance testing, maintenance testing, and commissioning services for the nation's most recognizable mission-critical facilities, secure environments, commercial and industrial clients, and electrical contractors. In this role or as a Field Service Technician you will lead and perform inspection, testing, troubleshooting, maintenance, repair, and start-up of low and medium voltage electrical distribution equipment. An understanding of sophisticated electrical distribution systems as well as the use of complex electrical test equipment is required."
CDL Driver 1,14066,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14066?lang=en-us,medstar,High School Diploma,False,2025-08-21 22:41:37,"A Courier at M.C. Dean, Inc. is responsible for moving materials from the Company’s warehouse and area vendors to various job sites located throughout Virginia, Maryland, and Washington, D.C. Job Duties and Responsibilities: CDL Class A License. Hazardous Material Endorsement. Checking vehicles before driving them to ensure that mechanical, safety and emergency equipment is in good working order. Checking all load-related documentation to ensure that it is complete and accurate."
Relay Field Engineer 1,14333,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14333?lang=en-us,medstar,associate degree or a bachelor’s degree,False,2025-08-21 22:41:45,"U.S. Electrical Testing specializes in electrical acceptance testing, maintenance testing, and commissioning services for the nation’s most recognizable mission-critical facilities, secure environments, commercial and industrial clients, and electrical contractors. In this role you will lead and perform inspection, testing, troubleshooting, maintenance, repair, and start-up of low and medium voltage electrical distribution equipment, including breakers, transformers, switches, switchgear, relays, and motor control centers, as well as other electrical apparatus both in the field and in a shop environment. Local, regional, and national travel is required, ability to travel internationally is preferred."
Manufacturing Engineer,14925,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14925?lang=en-us,medstar,Bachelor’s degree in engineering or a related field,False,2025-08-21 22:41:52,"As a Manufacturing Engineer, you will play a pivotal role in optimizing manufacturing processes, ensuring product quality, and enhancing efficiency. This role encompasses a range of responsibilities, including Bill of Materials (BOM) maintenance, equipment purchases, and the creation of fixtures and assembly aids to facilitate the production process. You will collaborate with cross-functional teams, including design, production, quality assurance, and procurement, to ensure alignment in equipment and fixture needs."
Tech Specialist 2,27175,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/27175?lang=en-us,medstar,"High School Diploma/GED with 8+ years of experience with installation, troubleshooting and/or testing of electronic security systems Or Associates with 6+ years of experience",False,2025-08-21 22:42:00,"The Technology Specialist 2 is responsible for the deployment, maintenance, and troubleshooting of IT and OT systems. This role involves applying a wide range of commands and basic automation tools to perform tasks in bulk and diagnose systems. The Technology Specialist 2 works with limited supervision, ensuring the effective operation of a broad range of system components across one or multiple subsystems."
Crane Operator 2,14037,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14037?lang=en-us,medstar,High school diploma or GED with 1-5 years of experience,False,2025-08-21 22:42:06,"Crane Operator is responsible for operating a mobile crane to lift, move, position, and reposition loads. The Operator receives direction from riggers and/or site supervision via verbal or hand signals to determine required load movement. This position is based in Caroline County, Virginia and candidates will need to dispatch to jobsites, travel will be an element."
Deputy Project Leader,14181,Caroline County,Virginia,"$500,000 to $10",NA,https://careers.mcdean.com/jobs/14181?lang=en-us,medstar,BS (Preferred EE or Industry related degree),False,2025-08-21 22:42:14,"We're seeking people driven to excellence and inspired by the way engineering and innovation improves lives, enhances customer outcomes, and changes the world for the better. As an employee at M.C. Dean, you will join forces with more than 5,100 professionals who engineer and deploy automated, secure, and resilient power and technology systems; and deliver the management platforms essential for long-term system sustainability. The Deputy Project Leader is a training position that consists of learning how to supervise and direct the employees on a particular project, prepare strategic plans and budgets, develop a comprehensive project plan, and analyze statistical data."
Laborer,27865,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/27865?lang=en-us,medstar,High school degree or GED,False,2025-08-21 22:42:22,"Responsible for receiving, storing, and issuing materials, equipment and other items from the Company's warehouse. Responsibilities include Receiving and counting stock items, and recording data. Packing and unpacking items to be stocked on shelves in the warehouse. Verifying inventory computations by comparing them to physical counts of stock. Storing items in an orderly and accessible manner in the warehouse and supply room."
Value Stream Foreman,14919,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14919?lang=en-us,medstar,"Bachelor’s degree in
business, Operations Management, or 10 plus years of experience",False,2025-08-21 22:42:30,"As a Value Stream Foreman, you will lead and coordinate the activities within a specific value stream to ensure the efficient and effective delivery of products or services. This role involves overseeing production processes, managing a team and driving continuous improvement initiatives to optimize performance. Responsibilities include Value Stream Leadership, Team Management, Production Planning and Scheduling, Continuous Improvement, and Performance Monitoring. A Bachelor’s degree in business or Operations Management, or 10 plus years' experience, and a strong electrical background is desirable."
Sprinkler Foreman,28192,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28192?lang=en-us,medstar,High school diploma,False,2025-08-21 22:42:50,"The Sprinkler Foreman serves as a senior technical and leadership position within the fire protection division. This role is responsible for planning, leading, and managing the prefabrication of fire sprinkler systems, including the development of preliminary designs, generation of bills of materials, and coordination of prefabrication and field readiness. The Sprinkler Foreman provides direct oversight and training to prefabrication personnel and is responsible for managing the work of subcontractors to ensure the highest standards of safety, quality, and code compliance. The position requires strong leadership skills, a commitment to excellence, and a hands-on approach to ensuring work is delivered accurately and efficiently."
Continuous Improvement Leader,14918,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14918?lang=en-us,medstar,"Bachelor’s degree in engineering, Business Administration, Operations Management, or a related field. Master’s degree preferred.",False,2025-08-21 22:42:58,"M.C. Dean is seeking a highly skilled and experienced Continuous Improvement Leader with a proven track record in leading lean transformations. The ideal candidate will be passionate about driving continuous improvement initiatives, optimizing processes, and fostering a culture of efficiency and innovation within our organization. As a key member of our team, you will play a pivotal role in identifying areas for improvement, implementing lean methodologies, and driving sustainable change to enhance operational effectiveness and drive business growth."
Electrical Test Technician 2,27401,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/27401?lang=en-us,medstar,High School Diploma/GED,False,2025-08-21 22:43:07,"M.C. Dean is Building Intelligence®. We design, build, operate, and maintain cyber-physical solutions for the nation’s most recognizable mission critical facilities, secure environments, complex infrastructure, and global enterprises. The company’s capabilities include electrical, electronic security, telecommunications, life safety, automation and controls, audio visual, and IT systems. M.C. Dean is headquartered in Tysons, Virginia, and employs more than 5,800 professionals who engineer and deploy automated, secure, and resilient power and technology systems; and deliver the management platforms essential for long-term system sustainability."
Commissioning Field Engineer 1,14329,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14329?lang=en-us,medstar,high school diploma or GED,False,2025-08-21 22:43:14,"The Commissioning Engineer team is responsible for performing final testing, startup, and commissioning of low and medium voltage electrical distribution equipment, including breakers, transformers, switches, switchgear, relays, and motor control centers, as well as other electrical apparatus both in the field and in a manufacturing environment. An understanding of sophisticated electrical distribution systems of complex electrical test equipment is required. You will contribute to a safe working environment for co-workers and customers and help ensure the overall success of projects. Local, regional, and national travel may be required."
Strategic Sourcing Manager,14650,Caroline County,VA,NA,NA,https://careers.mcdean.com/jobs/14650?lang=en-us,medstar,Bachelor's Degree,False,2025-08-21 22:43:21,"At M.C. Dean, we transform the way complex systems are designed, delivered, and sustained enhancing client outcomes, improving lives, and changing the world for the better. We are looking for an accomplished self-motivated, and self-starter to join our great team as a Buyer 3 who will be acting and performing as a Purchasing Agent supporting MC Dean's growing businesses. This role reports to the Vice President of Procurement to work closely with the core Program/Project teams to manage high visibility and high value programs."
Assembly Technician 1,28008,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28008?lang=en-us,medstar,High School diploma or GED equivalent,False,2025-08-21 22:43:30,"Responsible for the precise construction and assembly of mechanical and electronic components into finished products. Reads and follows fabrication documents and specifications to ensure accurate assembly. Uses various hand and power tools to fit and secure parts and perform quality checks. Prepares equipment, devices, and components for shipping. Assists with verifying, testing, and documenting results of wiring terminations, cabling, and basic components. Maintains progress status by documenting and communicating actions, irregularities, and ongoing needs."
Tech Specialist 3,28055,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28055?lang=en-us,medstar,high school diploma or GED,False,2025-08-21 22:43:37,"The Technology Specialist 3 independently develops and implements configurations, automation tools, and scripts for IT and OT systems. This role is responsible for managing a wide range of system components across multiple interconnected systems, ensuring proper functionality, performance, and security. The Technology Specialist 3 provides technical leadership and supervises others as required. Data Center Experience Required. Role will be expected to plan, perform, and lead on site EPMS/BMS Controls Installation and Startup (Comissioning) activities."
Inventory Specialist 2,11173,Ruther Glen,VA,NA,NA,https://careers.mcdean.com/jobs/11173?lang=en-us,medstar,Bachelor's Degree with 2-4 Years of Experience or High School Diploma/GED with 8-10,False,2025-08-21 22:43:47,"M.C. Dean is _Building Intelligence®_. We design, build, operate, and maintain cyber-physical solutions for the nation’s most recognizable mission critical facilities, secure environments, complex infrastructure, and global enterprises. Responsibilities include monitoring, tracking, and maintaining inventory; maintaining adequate, safe, accessible, secure storage location; inspecting and receiving; shipping: timely fill orders and communicate release; maintaining an inventory: analyze quantity-to-maintain based on estimated usage; conducting accurate physical inventories; researching discrepancies; maintaining access control for each separate inventory."
Carpenter,14088,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14088?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 22:43:54,"The Carpenter is responsible for performing a variety of carpentry duties as assigned. Carpentry services include, but are not limited to, the design. construction, installation and repair of wooden fixtures and structures such as cabinets, furniture, shelving, doors, plaques, and other custom wood products. Monitors subcontractor performance as assigned, conducts jobsite troubleshooting and performs primary project layout and carpentry production."
Control Technician 4,14798,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/14798?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 22:44:02,"The Control Technician 4 is responsible for the fabrication of control panels, field installation and commissioning procedures associated with control panels and field instrumentation, troubleshooting & calibration of field instruments, equipment, and control panels. This role also includes testing and analysis, documentation and updating drawings of finished control panels. At least seven years of experience in a shop environment with a high school diploma or GED are required."
Commissioning Engineer Staff,28121,Caroline County,Virginia,NA,NA,https://careers.mcdean.com/jobs/28121?lang=en-us,medstar,Bachelor's degree in Engineering,False,2025-08-21 22:44:18,"The Commissioning Engineer team is responsible for performing final testing, startup, and commissioning of low and medium voltage electrical distribution equipment, including breakers, transformers, switches, switchgear, relays, and motor control centers, as well as other electrical apparatus both in the field and in a manufacturing environment. An understanding of sophisticated electrical distribution systems of complex electrical test equipment is required. You will contribute to a safe working environment for co-workers and customers and help ensure the overall success of projects. Local, regional, and national travel may be required."
