job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description
Host/Hostess - Full time,req48221,Baltimore,"MD, USA",$18 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req48221/Host-Hostess-Full-time,medstar,NA,False,2025-08-19 19:25:39,"This is a full-time role based in Franklin Square Medical Center in Baltimore, MD, USA involving a Day/Evening/Night Shift with rotating weekends. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region. The team is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C region, while advancing the practice of medicine through education, innovation, and research. This job has a strong emphasis on teamwork, strategic focus on equity, inclusion and diversity and offers a comprehensive total rewards package."
Nurse Navigator (RN) Ventricular Assist Coordinator,req48093,Washington,DC,"$87,318 - $157,289",NA,https://careers.medstarhealth.org/global/en/job/req48093/Nurse-Navigator-RN-Ventricular-Assist-Coordinator,medstar,NA,False,2025-08-19 19:25:45,NA
Registered Nurse (RN) - Emergency Department,req48572,Leonardtown,MD,$33.00 - $47.79,NA,https://careers.medstarhealth.org/global/en/job/req48572/Registered-Nurse-RN-Emergency-Department,medstar,NA,False,2025-08-19 19:25:56,"This is a full-time role in the Emergency Department at St. Mary's Hospital in Leonardtown, MD. The role involves working evening/night shifts with a rotating weekend. The hiring process involves legitimate, non-discriminatory factors set by MedStar Health. The salary for this specific position is based on work experience, education and skill level."
Respiratory Therapist,req47790,Washington,DC,$36.0603 - $60.7803,NA,https://careers.medstarhealth.org/global/en/job/req47790/Respiratory-Therapist,medstar,NA,False,2025-08-19 19:26:04,"As a Respiratory Therapist at MedStar Health, you will be part of an inclusive and positive environment where our associates feel valued, connected, and empowered. The salary offered for this specific position is based on a number of legitimate, non-discriminatory factors set by MedStar Health. MedStar Health is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C. region, while advancing the practice of medicine through education, innovation, and research."
Environmental Support Associate,req48269,Baltimore,MD,$18 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req48269/Environmental-Support-Associate,medstar,NA,False,2025-08-19 19:26:19,"MedStar Health is hiring for the position of Environmental Support Associate. The job is located in Baltimore, MD, and is not remote. The role involves working as part of a team to deliver positive patient outcomes, with an emphasis on equity, inclusion, diversity, and comprehensive total rewards package. The opportunity also involves potential career growth within the largest healthcare provider in the Baltimore-Washington, D.C. region. Specific duties and responsibilities for the position are not listed."
Patient Representative,req48467,Baltimore,MD,$23.19 - $40.61,NA,https://careers.medstarhealth.org/global/en/job/req48467/Patient-Representative,medstar,NA,False,2025-08-19 19:26:29,"MedStar Health is recruiting for an Administrative & Professionals position. This is a full-time day shift position located at Good Samaritan Hospital of MD. The job includes benefits such as medical, dental, vision, etc. The role demands a high degree of teamwork and commitment to equity, inclusion, and diversity. There are also various opportunities for career growth."
Registered Nurse (RN) Emergency Department,req48591,Washington,"DC, USA",$41.77 - $63.66,NA,https://careers.medstarhealth.org/global/en/job/req48591/Registered-Nurse-RN-Emergency-Department,medstar,NA,False,2025-08-19 19:26:37,"The MedStar Health's Registered Nurse (RN) Emergency Department is a full-time role that involves various shifts available. Working at the Georgetown University Hospital's Emergency Medicine Department, the role aims to provide the highest quality care for people in Maryland and the Washington, D.C. region. MedStar Health values teamwork, dignity, and diversity, offering a comprehensive and competitive rewards package, and opportunities for professional growth."
Registered Nurse (RN) Per Diem (PRN) Intermediate Care,req48592,Washington,DC,$41.77 - $63.66,NA,https://careers.medstarhealth.org/global/en/job/req48592/Registered-Nurse-RN-Per-Diem-PRN-Intermediate-Care,medstar,NA,False,2025-08-19 19:26:50,"MedStar Health is currently looking for a registered nurse in Washington, DC. The candidate will work part-time with various shifts available. This position is in-person and there is no mention of any salary or specific educational requirements. An emphasis on teamwork and a focus on equity, inclusion, and diversity is appreciated in the working environment. This role is based in the Georgetown University Hospital's Intermediate Care division."
Inpatient & Outpatient General Ortho Surgery PA/ACNP - MedStar Franklin Square Medical Center,MMG2678,Baltimore,MD,"$115,000 - $143,619",NA,https://careers.medstarhealth.org/global/en/job/MMG2678/Inpatient-Outpatient-General-Ortho-Surgery-PA-ACNP-MedStar-Franklin-Square-Medical-Center,medstar,NA,False,2025-08-19 19:27:01,"This job involves being an Inpatient & Outpatient general Ortho Surgery PA/ACNP at the MedStar Franklin Square Medical Center. MedStar Health offers a comprehensive healthcare package, and a variety of benefits. They aim for a strong emphasis on teamwork with an inclusive and positive environment. MedStar Health provides numerous career opportunities as their associates feel connected and valued. The job also includes competitive pay, great health and wellness benefits, retirement savings, education assistance and more."
Physician Recruitment Specialist,req48193,NA,MD,"$63,793 - $113,318",NA,https://careers.medstarhealth.org/global/en/job/req48193/Physician-Recruitment-Specialist,medstar,NA,False,2025-08-19 19:27:13,"The Physician Recruitment Specialist role is a full-time job at MedStar Health. The selected candidate will receive a comprehensive healthcare package subject to eligibility requirements. MedStar Health practices equity, inclusion, & diversity in the workplace, offering competitive pay, career growth opportunities and ensuring a robust total rewards package. MedStar Health is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C. area, and advancing the practice of medicine through education, innovation, and research."
Gastroenterology Physician Assistant/Nurse Practitioner - MedStar Franklin Square Medical Center,MMG2679,Baltimore,MD,"$115,000 - $143,619",NA,https://careers.medstarhealth.org/global/en/job/MMG2679/Gastroenterology-Physician-Assistant-Nurse-Practitioner-MedStar-Franklin-Square-Medical-Center-Baltimore-MD,medstar,NA,False,2025-08-19 19:27:23,"This full-time gastroenterology physician assistant/nurse practitioner position is available at MedStar Franklin Square Medical Center in Baltimore, MD. The role involves working closely with a team led by a physician to provide high quality healthcare services. MedStar Health offers a comprehensive healthcare package and is committed to equal pay opportunities. The successful candidate will be part of a team that puts a strong emphasis on teamwork and equity, inclusion, & diversity."
Patient Care Technician ED,req48382,Baltimore,MD,$19.17 - $33.08,NA,https://careers.medstarhealth.org/global/en/job/req48382/Patient-Care-Technician-ED,medstar,NA,False,2025-08-19 19:27:34,"You will be a part of the MedStar Health team, a recognized healthcare provider in the Baltimore-Washington, D.C. region. Our team is comprised of physicians, nurses, residents, fellows, and many other clinical and non-clinical associates working in a variety of settings across our health system. MedStar Health is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C. region, while also advancing the practice of medicine through education, innovation, and research."
Applications Analyst III - Radiology,req48352,Columbia,MD,"$80,995 - $152,027",NA,https://careers.medstarhealth.org/global/en/job/req48352/Applications-Analyst-III-Radiology,medstar,NA,False,2025-08-19 19:27:44,"The available position is a full-time Applications Analyst III in Radiology located in Columbia, MD. The hired individual might be required to work day, night, weekend shifts and have on-call duties. This role is a part of MedStar Health IS and falls under the administrative & professionals category. MedStar Health provides a comprehensive healthcare package with a range of features like medical, dental and vision subject to eligibility requirements."
Control Desk Coordinator (RN) CVOR,req48168,Washington,DC,"$87,318 - $157,289",NA,https://careers.medstarhealth.org/global/en/job/req48168/Control-Desk-Coordinator-RN-CVOR,medstar,NA,False,2025-08-19 19:27:52,"MedStar Health is hiring a full-time Control Desk Coordinator. The role is based in the Operating Room at Washington Hospital Center. Aside from your salary, MedStar Health offers a comprehensive healthcare package (including medical, dental and vision subject to eligibility requirements) and other benefits. The hiring range is based on work experience, education and/or skill level, etc. This role may require teamwork, and the successful candidate will be part of a diverse and inclusive workplace."
Clinical Access Specialist,req47206,Brandywine,"MD, USA",$19.17 - $33.08,NA,https://careers.medstarhealth.org/global/en/job/req47206/Clinical-Access-Specialist,medstar,NA,False,2025-08-19 19:28:01,"This is a full-time job requiring day shift work. The role is hybrid, suggesting a combination of onsite and remote work. The position is offered by MedStar Medical Group LLC, a part of MedStar Health. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region, offering numerous opportunities to grow your career. MedStar Health promotes an inclusive and positive environment, equity and diversity, competitive pay, and a comprehensive total rewards package."
Transporter - PT Evening Shift (3pm-11:30pm),req48100,Baltimore,MD,$18.00 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req48100/Transporter-PT-Evening-Shift-3pm-11-30pm,medstar,NA,False,2025-08-19 19:28:10,"The role is for a transporter at Franklin Square Medical Center. This is a part-time position with evening shifts starting from 3pm ending at 11:30pm. The position includes rotating weekends. MedStar Health offers a comprehensive healthcare package including medical, dental and vision. The actual compensation will depend on combination of work experience, education and/or skill level and other factors as well as market/business considerations."
Transporter - FT Day Shift (7am-3:30pm),req48099,Baltimore,MD,$18.00 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req48099/Transporter-FT-Day-Shift-7am-3-30pm,medstar,NA,False,2025-08-19 19:28:21,"MedStar Health is seeking a full-time day shift Transporter. This role is based in Baltimore, MD, at the Franklin Square Medical Center. As a transporter, you would play an essential role in patient support services. MedStar Health emphasizes teamwork and diversity, offers a comprehensive total rewards package, and provides opportunities for career growth. They are committed to providing the highest quality care and advanced the practice of medicine through education, innovation, and research."
Medical Assistant - Primary Care,req47583,Washington,DC,$19.17 - $33.08,NA,https://careers.medstarhealth.org/global/en/job/req47583/Medical-Assistant-Primary-Care,medstar,NA,False,2025-08-19 19:28:31,"The job position involves supporting the workflow of the primary care department at MedStar Health. The employee will be required to work full-time during day-shift and in-person, within the region. MedStar Health is committed to providing the highest quality of care in Maryland, and the Washington D.C. region, and is associated with Georgetown Univeristy for over 20 years. The position may come with various benefits (subject to eligibility requirements) and the salary will depend on several non-discriminatory factors. The establishment promotes a team environment and gives importance to associates' professional development and fulfillment."
Sr Data Scientist Quality and Safety,req47543,Columbia,MD,"$93,142 - $175,968",NA,https://careers.medstarhealth.org/global/en/job/req47543/Sr-Data-Scientist-Quality-and-Safety,medstar,NA,False,2025-08-19 19:28:44,"This is a full-time Sr Data Scientist Quality and Safety job offered by MedStar Health located in Columbia, MD. The successful applicant will join a team focused on patient outcome improvement and associate satisfaction. The job requires strategic focus on equity, inclusion, and diversity. A comprehensive total rewards package is on the table, offering competitive pay, generous paid time off, health and wellness benefits, retirement savings, education assistance, and more."
Medical Assistant - Vascular Surgery,req47318,Washington,DC,$19.17 - $33.08,NA,https://careers.medstarhealth.org/global/en/job/req47318/Medical-Assistant-Vascular-Surgery,medstar,NA,False,2025-08-19 19:28:51,"MedStar Health is hiring a full-time Medical Assistant for Vascular Surgery. The job location is in Washington, DC, at the Georgetown Physician Group. This position requires in-person work during the day shift. As part of MedStar Health, you will receive comprehensive healthcare benefits and have many opportunities for career development. MedStar Health is dedicated to providing the highest quality care and advancing medicine through education, innovation, and research."
Telephone Service Rep (PRN Day & Night Shifts),req47393,Baltimore,MD,$18.00 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req47393/Telephone-Service-Rep-PRN-Day-Night-Shifts,medstar,NA,False,2025-08-19 19:28:59,"MedStar Health is looking for a Telephone Service Representative. The person will work part-time and will have on-call duties. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region offering countless opportunities to grow your career and fulfill your aspirations. The work environment is inclusive and positive, with a strong emphasis on teamwork and diversity. Offering competitive pay, generous paid time off, great health and wellness benefits."
Environmental Svcs Aide,req47954,Washington,DC,$18 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req47954/Environmental-Svcs-Aide,medstar,NA,False,2025-08-19 19:29:06,NA
Assistant Director of Nursing (RN) OR Neurosurgery,req47846,Washington,DC,"$110,635.00 - $190,340.00",NA,https://careers.medstarhealth.org/global/en/job/req47846/Assistant-Director-of-Nursing-RN-OR-Neurosurgery,medstar,NA,False,2025-08-19 19:29:14,"The position is as Assistant Director of Nursing (RN) OR Neurosurgery at MedStar Health. The successful candidate will become part of an inclusive and positive environment, working in a team-focused setting. The role offers competitive pay, a comprehensive total rewards package, and wide-ranging career opportunities. MedStar Health is dedicated to providing the highest quality care while advancing the practice of medicine through education, innovation, and research."
Transporter (PRN),req47467,Baltimore,MD,$18 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req47467/Transporter-PRN,medstar,NA,False,2025-08-19 19:29:24,"This is a part-time role that requires day/night/weekend shifts and on-call duties. The position is located at the Union Memorial Hospital in Baltimore, MD. The salary offered for this specific position is based on a number of legitimate, non-discriminatory factors set by MedStar Health. MedStar Health is an Equal Opportunity (EO) Employer. The hiring range is the range MedStar Health, in good faith, believes is the range of possible compensation for this role at the time of this posting."
Registered Nurse (RN) - Pulmonary & Cardiac Rehab - PRN,req47446,Leonardtown,MD,$34.98 - $62.52,NA,https://careers.medstarhealth.org/global/en/job/req47446/Registered-Nurse-RN-Pulmonary-Cardiac-Rehab-PRN,medstar,NA,False,2025-08-19 19:29:32,"MedStar Health is hiring for a part-time Registered Nurse (RN) in Pulmonary & Cardiac Rehab. The role is not remote and will be based in Leonardtown, MD at St. Mary's Hospital. MedStar Health offers a comprehensive healthcare package including medical, dental, and vision. The institution is committed to providing the highest quality care for people in the Maryland and Washington, D.C. region."
Senior Director ERP Applications,req47866,Baltimore,MD,"$131,497 - $256,630",NA,https://careers.medstarhealth.org/global/en/job/req47866/Senior-Director-ERP-Applications,medstar,NA,False,2025-08-19 19:29:41,"Senior Director ERP Applications Job at MedStar Health in Baltimore, MD. This is a full-time position with a day shift and an option for hybrid work. They offer a comprehensive healthcare package including medical, dental and vision subject to eligibility requirements and other benefits. They practice equal employment opportunity and offers countless opportunities to grow your career and fulfill your aspirations."
Occupational Therapist OT - Outpatient Neuro,req47964,Rockville,MD,"$72,758 - $130,041",NA,https://careers.medstarhealth.org/global/en/job/req47964/Occupational-Therapist-OT-Outpatient-Neuro,medstar,NA,False,2025-08-19 19:29:50,"The role is for a full-time Occupational Therapist OT for Outpatient Neuro at MedStar Health based in Rockville, MD. The organization offers a comprehensive healthcare package including medical, dental, and vision, currently emphasizing teamwork and commitment to equity for all, despite your location. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region, offering countless opportunities for career growth and fulfillment."
Physical Therapist Assistant PTA - Outpatient Ortho,req47990,Annapolis,MD,$25.35 - $44.55,NA,https://careers.medstarhealth.org/global/en/job/req47990/Physical-Therapist-Assistant-PTA-Outpatient-Ortho,medstar,NA,False,2025-08-19 19:30:01,"This job involves working in the Outpatient Orthopedic & Sports Medicine department at MedStar Health. It requires a full-time commitment with varied shifts in the day/evening. MedStar Health offers a comprehensive healthcare package (including medical, dental and vision subject to eligibility requirements) and other benefits. The organization places a strong emphasis on teamwork, equity, inclusion, & diversity, and provides comprehensive total rewards package including competitive pay, generous paid time off, great health and wellness benefits, retirement savings, education assistance."
Respiratory Therapist - Night Shift,req47281,Baltimore,MD,$34.98 - $62.52,NA,https://careers.medstarhealth.org/global/en/job/req47281/Respiratory-Therapist-Night-Shift,medstar,NA,False,2025-08-19 19:30:16,"MedStar Health is seeking a Respiratory Therapist for night shift. The job will be located at Franklin Square Medical Center in Baltimore, MD. The role offers a comprehensive healthcare package including medical, dental and vision. As part of MedStar Health, whose mission is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C. region, successful candidates will join a team of 32,000 which includes physicians, nurses, residents, fellows, and many other clinical and non-clinical associates."
LPN Case Manager Clinical Authorization,req47210,Washington,DC,"$60,632 - $107,494",NA,https://careers.medstarhealth.org/global/en/job/req47210/LPN-Case-Manager-Clinical-Authorization,medstar,NA,False,2025-08-19 19:30:26,"MedStar Family Choice is seeking a full-time, day shift LPN Case Manager for Clinical Authorization in Washington, DC. This position offers a comprehensive healthcare package including medical, dental, and vision. The chosen candidate will be responsible for utilization review. MedStar Health is a leading healthcare provider in the Baltimore-Washington region. They are dedicated to providing high quality care and advancing medicine through education, innovation, and research. MedStar Health is an Equal Opportunity Employer."
Inpatient Clinic Director,req47472,Clinton,MD,"$100,588 - $190,340",NA,https://careers.medstarhealth.org/global/en/job/req47472/Inpatient-Clinic-Director,medstar,NA,False,2025-08-19 19:30:38,"The Inpatient Clinic Director is required to be committed to equity for all people and communities, work in a team environment and contribute to equitable care delivery and improved community health outcomes at all levels of the MedStar Health organization. The successful candidate will be provided with a comprehensive total rewards package, with competitive pay, generous paid time off, great health and wellness benefits, retirement savings, education assistance, and more. As the Inpatient Clinic Director, you will be part of the largest healthcare provider in the Baltimore-Washington, D.C. region with countless opportunities to grow your career and fulfill your aspirations within MedStar Health."
Cook Baker - Full time,req45934,Washington,"DC, USA",$17.938 - $26.954,NA,https://careers.medstarhealth.org/global/en/job/req45934/Cook-Baker-Full-time,medstar,NA,False,2025-08-19 19:30:47,"MedStar Health is hiring for the position of Cook Baker - Full time. The job location is in Washington, DC, USA. The job type is a full-time job with an evening shift and rotating weekends. No explicit salary or education level has been stated. Though the position is not explicitly listed as remote, it requires in-person application."
Registered Nurse (RN) - Med-Surg - Part-Time,req46328,Leonardtown,MD,$32 - $47.79,NA,https://careers.medstarhealth.org/global/en/job/req46328/Registered-Nurse-RN-Med-Surg-Part-Time,medstar,NA,False,2025-08-19 19:30:58,"This is a part-time Registered Nurse position in the Med-Surg Pediatrics department at MedStar Health's St. Mary's Hospital in Leonardtown, MD. MedStar Health offers a comprehensive healthcare package (including medical, dental and vision subject to eligibility requirements) and other benefits. The salary offered is based on a number of legitimate, non-discriminatory factors set by MedStar Health. MedStar places a strong emphasis on teamwork, emphasizing that associates feel connected to each other and the organization's mission, and is committed to inclusivity and diversity."
Transporter,req46196,Washington,DC,$18.75 - $18.77,NA,https://careers.medstarhealth.org/global/en/job/req46196/Transporter,medstar,NA,False,2025-08-19 19:31:08,"At MedStar Health, we understand that our ability to treat others well begins with how we treat each other. We work hard to foster an inclusive and positive environment where our associates feel valued, connected, and empowered. We live up to this promise through: Strong emphasis on teamwork— our associates feel connected to each other and our mission as an organization. In return, our effective team environment generates positive patient outcomes and high associate satisfaction ratings that exceed the national benchmark."
(RN) Occupational Health,req46631,Olney,MD,"$72,758 - $130,041",NA,https://careers.medstarhealth.org/global/en/job/req46631/-RN-Occupational-Health,medstar,NA,False,2025-08-19 19:31:18,"MedStar Health is seeking an Occupational Health RN for full-time day shift work in Olney, MD. We offer a comprehensive healthcare package including medical, dental and vision, and pride ourselves in fostering an inclusive and positive environment. We make all employment decisions, including hiring, transfer, promotion, compensation, benefit eligibility, discipline, and discharge without regard to any protected status."
"Clinic Assistant, McLean",req44967,McLean,VA,$17.5 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req44967/Clinic-Assistant-McLean,medstar,NA,False,2025-08-19 19:31:27,"MedStar Health is seeking a Clinic Assistant for a full-time, day shift position in McLean, Virginia. The assistant will support patient services within the National Rehabilitation Network and Physical Medicine & Rehabilitation. MedStar Health offers a comprehensive healthcare package and competitive salary. The organization highly values teamwork and has a strong focus on equity, inclusion, and diversity."
Clinical Research Coordinator I - Orthopedics / Sports Medicine,req47369,Baltimore,MD,"$48,235 - $84,468",NA,https://careers.medstarhealth.org/global/en/job/req47369/Clinical-Research-Coordinator-I-Orthopedics-Sports-Medicine,medstar,NA,False,2025-08-19 19:31:36,"The Clinical Research Coordinator I - Orthopedics / Sports Medicine role is based in Baltimore, MD. The person will be employed by MedStar Health. The company offers a comprehensive healthcare package (including medical, dental, vision) and benefits, subject to eligibility requirements. The specific salary for the position is influenced by a number of factors including work experience, education, skill level, etc., and will be stated upon offering. MedStar Health is dedicated to fostering an inclusive and positive environment where employees feel valued, connected, and empowered."
Registered Nurse (RN) at St. Mary's,req48283,Leonardtown,MD,NA,NA,https://careers.medstarhealth.org/global/en/job/req48283/Registered-Nurse-RN-at-St-Mary-s,medstar,NA,False,2025-08-19 19:31:51,"MedStar Health is hiring a full-time Registered Nurse (RN) at St. Mary's, located in Leonardtown, MD. The role involves working on various shifts available. MedStar Health values a strong emphasis on teamwork, strategic focus on equity, inclusion, and diversity, and provides a comprehensive total rewards package. As the largest healthcare provider in the Baltimore-Washington, D.C. region, there are opportunities to grow your career. MedStar Health is committed to providing high-quality care, advancing the practice of medicine through education, innovation, and research."
Cook - Part time,req48284,Baltimore,MD,$18 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req48284/Cook-Part-time,medstar,NA,False,2025-08-19 19:32:00,"MedStar Health is hiring for a part-time cook position at Franklin Square Medical Center in Baltimore, MD. The role includes working different day/evening shifts including rotating weekends. The ideal candidate is committed to providing the highest quality care and is dedicated not only to their professional development but to the personal fulfillment of our whole team."
MHVI - Advanced Heart Failure Outpatient NP/PA - Infiltrative Cardiomyopathy Program,MMG2651,Washington,DC,"$40,000 ",NA,https://careers.medstarhealth.org/global/en/job/MMG2651/MHVI-Advanced-Heart-Failure-Outpatient-NP-PA-Infiltrative-Cardiomyopathy-Program,medstar,NA,False,2025-08-19 19:32:10,"MedStar Health is hiring for the role of 'MHVI - Advanced Heart Failure Outpatient NP/PA - Infiltrative Cardiomyopathy Program'. This full-time, day shift, in-person position is based in Washington, DC and it is associated with the Advanced Heart Failure program of MedStar Medical Group. The hiring range is based on a number of legitimate, non-discriminatory factors set by the company. MedStar Health emphasizes teamwork, equity, inclusion & diversity and offers a comprehensive total rewards package."
Patient Care Technician ED-PRN,req48525,Baltimore,MD,$19.17 - $33.08,NA,https://careers.medstarhealth.org/global/en/job/req48525/Patient-Care-Technician-ED-PRN,medstar,NA,False,2025-08-19 19:32:19,"Part-Time position based in Baltimore, MD at Franklin Square Medical Center. The role requires rotation in-person and offers a comprehensive healthcare package (including medical, dental and vision subject to eligibility requirements). MedStar Health is fully committed to ensuring equal pay opportunities regardless of gender, race, or any other category protected by federal, state, and local pay equity laws."
Patient Care Technician ED-Part Time,req48528,Baltimore,MD,$19.17 - $33.08,NA,https://careers.medstarhealth.org/global/en/job/req48528/Patient-Care-Technician-ED-Part-Time,medstar,NA,False,2025-08-19 19:32:28,"This is a part-time job opportunity for a Patient Care Technician in the ED department at MedStar Health. The position will require you to work night shifts, including rotating weekends. The position is located in Baltimore, MD at the Franklin Square Medical Center. MedStar Health offers a comprehensive healthcare package (including medical, dental and vision subject to eligibility requirements), work-life balance, and opportunities for career growth. Medstar is dedicated to providing the highest quality care for people and is committed to fostering an inclusive and positive work environment."
Registered Nurse (RN) Cardiac Vascular Surgery 4NW,req48571,Washington,DC,$40.170 - $65.308,NA,https://careers.medstarhealth.org/global/en/job/req48571/Registered-Nurse-RN-Cardiac-Vascular-Surgery-4NW,medstar,NA,False,2025-08-19 19:32:37,"MedStar Health is seeking a full-time Registered Nurse for Cardiac Vascular Surgery 4NW. Applicants should be currently employed by MedStar Health. The position is located in Washington, DC. In addition to the base salary, MedStar Health offers a comprehensive healthcare package, including medical, dental, and vision."
Registered Nurse (RN) Cardiac Cath Lab,req48566,Washington,DC,$40.170 - $65.308,NA,https://careers.medstarhealth.org/global/en/job/req48566/Registered-Nurse-RN-Cardiac-Cath-Lab,medstar,NA,False,2025-08-19 19:32:47,"The role is for a Registered Nurse (RN) for the Cardiac Cath Lab at the Washington Hospital Center. This full-time position involves various shifts. MedStar Health offers a comprehensive healthcare package (including medical, dental, and vision subject to eligibility requirements) and other benefits. The actual compensation will vary depending on work experience, education and/or skill level, etc. MedStar Health is fully committed to providing an inclusive and positive environment where associates feel valued, connected, and empowered. MedStar Health, the largest healthcare provider in the Baltimore-Washington, D.C. region, offers countless opportunities to grow your career."
CT Technologist (DC Locations),req48562,Washington,"DC, USA","$10,000 ",NA,https://careers.medstarhealth.org/global/en/job/req48562/CT-Technologist-DC-Locations,medstar,NA,False,2025-08-19 19:32:55,"As a CT Technologist at MedStar Health, you'd be part of an inclusive environment where teamwork is of high importance. The role comes with a competitive pay, and multiple health and wellness benefits. MedStar Health has a strong focus on equity, inclusion and diversity, striving to create a workplace where everyone feels a sense of belonging. The organization is comprised of 32,000 individuals working towards providing the highest quality of healthcare."
Registered Nurse (RN) Electrophysiology Lab,req48567,Washington,DC,$40.170 - $65.308,NA,https://careers.medstarhealth.org/global/en/job/req48567/Registered-Nurse-RN-Electrophysiology-Lab,medstar,NA,False,2025-08-19 19:33:08,"MedStar Health is hiring for the position of Registered Nurse (RN) in the Electrophysiology Lab located in Washington, DC. This is a full-time position and requires in-person work. MedStar Health is a healthcare provider in the Baltimore-Washington, D.C. region and is dedicated to providing the highest quality care while advancing the practice of medicine through education, innovation, and research. The right candidate will be part of a team of physicians, nurses, residents, fellows, and many other clinical and non-clinical associates."
Registered Nurse (RN) - Emergency Department - Tier A PRN,req47423,Leonardtown,MD,$32 - $47.79,NA,https://careers.medstarhealth.org/global/en/job/req47423/Registered-Nurse-RN-Emergency-Department-Tier-A-PRN,medstar,NA,False,2025-08-19 19:33:20,"MedStar Health is seeking a Part-Time Registered Nurse (RN) for their Emergency Department. The job involves versatile shifts including Day/Evening/Night Shift with rotating weekends. Heathcare package including medical, dental and vision is offered. The hospital is part of the largest healthcare provider in the Baltimore-Washington, D.C. region, with more than 32,000 employees. They are dedicated to providing the highest quality care and advancing the practice of medicine through education, innovation, and research."
Radiology Technologist (DC Locations),req48521,Washington,DC,"$10,000 ",NA,https://careers.medstarhealth.org/global/en/job/req48521/Radiology-Technologist-DC-Locations,medstar,NA,False,2025-08-19 19:33:31,"The Radiology Technologist position is full-time and available at various shifts. Located at Georgetown University Hospital this medstar health associate role is part of the largest healthcare provider in the Baltimore-Washington, D.C. region. The organization strongly emphasizes teamwork, inclusion and diversity, and offers a comprehensive total rewards package. MedStar Health is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C. region, advancing the practice of medicine through"
Interventional Radiology Technologist (DC Locations),req48559,Washington,DC,"$10,000 ",NA,https://careers.medstarhealth.org/global/en/job/req48559/Interventional-Radiology-Technologist-DC-Locations,medstar,NA,False,2025-08-19 19:33:39,"An opportunity at MedStar Health for an Interventional Radiology Technologist based in Washington, DC. The position is full-time with various shifts available. MedStar Health, the largest healthcare provider in the Baltimore-Washington, D.C. region, offers a comprehensive healthcare package and other benefits. It fosters an inclusive and positive environment for its diverse team of 32,000 associates working across multiple settings."
RN Assistant Director of Nursing Emergency Department,req48123,Clinton,MD,"$100,588 - $190,340",NA,https://careers.medstarhealth.org/global/en/job/req48123/RN-Assistant-Director-of-Nursing-Emergency-Department,medstar,NA,False,2025-08-19 19:33:48,"MedStar Health is hiring for the position of RN Assistant Director of Nursing in the Emergency Department. This is a full-time position with rotating shifts located at the Southern Maryland Hospital Ctr. MedStar Health offers a comprehensive healthcare package and other benefits. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region, providing various growth opportunities. It strives for an inclusive, positive environment with a strong focus on teamwork and equity."
Pharmacy Liaison - FT - Washington Hospital Center,req48459,Washington,DC,$18 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req48459/Pharmacy-Liaison-FT-Washington-Hospital-Center,medstar,NA,False,2025-08-19 19:33:57,"MedStar Health is seeking a Pharmacy Liaison for a full time position at Washington Hospital Center in Washington, DC. The role involves rotating weekend shifts. MedStar Health offers a comprehensive healthcare package including medical, dental, and vision. The role is in-person. The company fosters an inclusive and positive environment and values equity, inclusion, and diversity. The company is the largest healthcare provider in the Baltimore-Washington region, offering numerous opportunities for career growth."
Pharmacy Technician - PRN - Baltimore - Outpatient/Community,req48457,Baltimore,MD,$19.17 - $33.08,NA,https://careers.medstarhealth.org/global/en/job/req48457/Pharmacy-Technician-PRN-Baltimore-Outpatient-Community,medstar,NA,False,2025-08-19 19:34:08,"MedStar Pharmacies is looking for a part-time Pharmacy Technician to work in the outpatient/community sector in Baltimore, MD. The right candidate will be a part of the largest healthcare provider in the Baltimore-Washington, D.C. region, providing the highest quality care for people in Maryland and the Washington, D.C. region, and supporting advancing the practice of medicine through education, innovation, and research."
